bank_id,bank,nim,noncurrent_loans,tier1_ratio,tier1_capital,roa,date,total_assets,rwa,equity,net_loans,deposits,ID,npl_ratio,real_gdp_growth,unemployment,t3m,cpi_inflation,mortgage_rate,house_price_index
6384,PNC Bank NA,2.9249992924974397,3233829,11.3,47273016,1.0523283565800154,2023-12-31,557463343000,418315761,50108085000,317468630000,428985450,6384_20231231,1.018629462696834,3.4,3.8,5.283333333,3.315909943,7.303846154,649.37
6384,PNC Bank NA,2.754390252499456,3400888,11.47,47500696,1.0380105719758124,2024-03-31,561950304000,414170383,50231080000,315849584000,432284317,6384_20240331,1.0767429093716963,0.8,3.833333333,5.233333333,3.486834912,6.748461538,658.64
6384,PNC Bank NA,2.781186461195443,3477585,11.55,48060227,1.0742031136723282,2024-06-30,552530492000,416075955,51368113000,317801335000,423233968,6384_20240630,1.0942638110692644,3.6,3.966666667,5.243333333,2.970257949,6.995384615,674.27
6384,PNC Bank NA,2.818682422986525,3514006,11.68,48638664,1.085821307245269,2024-09-30,559700365000,416521353,54272435000,317560885000,430345836,6384_20240930,1.1065613449213054,3.3,4.166666667,4.99,2.426483032,6.508461538,681.12
6384,PNC Bank NA,2.8576523301108976,3307131,11.85,49305958,1.112043326825585,2024-12-31,556138962000,416045145,53454729000,312851818000,433565511,6384_20241231,1.057091827415879,1.9,4.133333333,4.4,2.870690968,6.632307692,684.87
6548,U.S. Bank NA,4.13779695400885,829587,6.93,11747821,2.0046751049245426,2005-03-31,197847178000,169493727,19485546000,125284459000,126268324,6548_20050331,0.6621627348049609,4.5,5.3,2.536666667,3.206841261,5.768461538,333.41
6548,U.S. Bank NA,4.112812866995238,1364922,6.52,11404550,2.0902965902008126,2005-06-30,203477573000,174920182,19742473000,129709823000,128180426,6548_20050630,1.0522888463119713,2.0,5.1,2.863333333,2.541026998,5.708461538,344.1
6548,U.S. Bank NA,4.093782291026887,1357309,6.57,11684593,2.102125466943817,2005-09-30,206667322000,177982536,19643918000,132797940000,130337423,6548_20050930,1.0220858847659835,3.2,4.966666667,3.36,4.741833509,5.763846154,354.52
6548,U.S. Bank NA,4.065934159331985,1590190,6.46,11642537,2.085625521745673,2005-12-31,208867410000,180102706,20208575000,134097750000,135603591,6548_20051231,1.185843908641271,2.2,4.966666667,3.826666667,3.338549817,6.226153846,362.57
6548,U.S. Bank NA,3.8573239740228153,1380523,6.62,11956023,2.057399982664753,2006-03-31,208940312000,180521739,20578881000,135184791000,132810195,6548_20060331,1.0212117722621623,5.5,4.733333333,4.393333333,3.417918177,6.246923077,368.3
6548,U.S. Bank NA,3.8185293228929584,1236510,6.53,12038054,2.1293585282091176,2006-06-30,212553949000,184490943,20232410000,138643464000,135429440,6548_20060630,0.8918631750285755,1.0,4.633333333,4.703333333,4.181724316,6.602307692,372.09
6548,U.S. Bank NA,3.7617695787036247,1227510,6.56,12353933,2.104986288587289,2006-09-30,215893215000,188194233,21281732000,141382736000,133945028,6548_20060930,0.8682177433601229,0.6,4.633333333,4.906666667,2.012072435,6.56,375.15
6548,U.S. Bank NA,3.741997939880753,1328897,6.52,12359749,2.094912261165145,2006-12-31,217802326000,189471723,20618125000,141159825000,135903121,6548_20061231,0.9414130401479317,3.5,4.433333333,4.903333333,2.523977789,6.243846154,379.0
6548,U.S. Bank NA,3.5661382366052914,1327994,6.52,12480202,1.937867710640309,2007-03-31,219825070000,191303728,20800892000,142890256000,132150529,6548_20070331,0.9293803770636396,1.2,4.5,4.983333333,2.798197296,6.214615385,380.4
6548,U.S. Bank NA,3.541486686178642,1289323,6.53,12584947,1.9540836684010028,2007-06-30,221025875000,192711307,20422013000,144255624000,133727871,6548_20070630,0.8937765920308243,2.5,4.5,4.736666667,2.692765114,6.358461538,380.15
6548,U.S. Bank NA,3.5371421828087897,1469984,6.55,12923577,1.9628238890120413,2007-09-30,225976029000,197275639,20727185000,147446753000,133188625,6548_20070930,0.9969592209331324,2.3,4.666666667,4.303333333,2.83382643,6.551538462,375.9
6548,U.S. Bank NA,3.553508420051796,1722363,6.48,13206700,1.8476827353710288,2007-12-31,232759503000,203956202,21200580000,152471755000,138532653,6548_20071231,1.1296275824988045,2.5,4.8,3.39,4.108813392,6.224615385,374.67
6548,U.S. Bank NA,3.6265526707215168,2022220,6.54,13568819,2.0275505745692386,2008-03-31,237269315000,207348875,21086355000,156885223000,143100823,6548_20080331,1.2889805434384347,-1.7,5.0,2.043333333,3.97490355,5.872307692,371.91
6548,U.S. Bank NA,3.651412395062017,2405779,6.51,13830832,1.8187611509234145,2008-06-30,242307928000,212474791,21541832000,162625350000,143265079,6548_20080630,1.4793382458515847,2.4,5.333333333,1.626666667,4.935966106,6.086923077,362.51
6548,U.S. Bank NA,3.693019390219032,2953044,6.69,14306771,1.6024711524955562,2008-09-30,242596810000,213975749,21614592000,165651532000,147640677,6548_20080930,1.7826843883339394,-2.1,6.0,1.493333333,4.953319875,6.322307692,351.1
6548,U.S. Bank NA,3.746375513740544,4772683,6.56,14558168,1.379173900465466,2008-12-31,261775591000,221836031,21185332000,180437040000,171980048,6548_20081231,2.6450683296511626,-8.5,6.866666667,0.296666667,-0.022228003,5.841428571,347.86
6548,U.S. Bank NA,3.682648195778915,6200474,6.76,14968936,0.959998761335568,2009-03-31,258526747000,221383594,21763791000,180410691000,175049211,6548_20090331,3.436866166650845,-4.5,8.266666667,0.213333333,-0.446478768,5.06,350.42
6548,U.S. Bank NA,3.674578291010268,7029137,6.99,15492505,0.8485012082633189,2009-06-30,260444694000,221493047,22707117000,180342925000,174406310,6548_20090630,3.897650545481615,-0.7,9.3,0.173333333,-1.229174618,5.012307692,341.25
6548,U.S. Bank NA,3.699240342085115,7648462,7.24,16030340,0.9056462132248344,2009-09-30,259942982000,221417382,23860227000,179125128000,180624239,6548_20090930,4.2698989725216,1.4,9.633333333,0.156666667,-1.377942863,5.162307692,332.35
6548,U.S. Bank NA,3.76624821492076,9267543,7.2,16249713,0.8982605052825653,2009-12-31,276376130000,225681264,24596165000,185839133000,194253182,6548_20091231,4.986863019857072,4.4,9.933333333,0.056666667,2.814123123,4.922142857,329.8
6548,U.S. Bank NA,4.004219950740967,9427352,7.56,16965121,0.9032814140868494,2010-03-31,277509284000,224391927,25334117000,180918939000,194167405,6548_20100331,5.210815435967155,1.9,9.833333333,0.106666667,2.286171439,4.995833333,325.87
6548,U.S. Bank NA,4.003950901545552,9206995,7.82,17792542,0.9848685575328796,2010-06-30,278464643000,227611329,26288608000,182237162000,191033345,6548_20100630,5.052204994281024,3.9,9.633333333,0.146666667,1.121560594,4.922307692,322.91
6548,U.S. Bank NA,4.005115343982492,8905997,8.05,18745569,1.0596026658971984,2010-09-30,285762375000,232945796,27267248000,189026648000,196374224,6548_20100930,4.711503427812993,3.1,9.466666667,0.156666667,1.118312247,4.447142857,326.04
6548,U.S. Bank NA,3.9587055400656457,9017005,8.95,21272032,1.1010284815700984,2010-12-31,302259544000,237678746,29090593000,191819118000,211417189,6548_20101231,4.700785351332916,2.1,9.5,0.136666667,1.437793022,4.436153846,323.72
6548,U.S. Bank NA,3.7600040453247954,8799483,9.39,22321543,1.325367054722944,2011-03-31,305969246000,237706047,30196842000,188553195000,215206369,6548_20110331,4.6668437519714265,-0.9,9.033333333,0.126666667,2.61924151,4.846923077,314.72
6548,U.S. Bank NA,3.76515286715216,8201034,9.76,23577189,1.4133055557025316,2011-06-30,310099589000,241548548,31713978000,190017874000,218820466,6548_20110630,4.315927668993917,2.7,9.066666667,0.046666667,3.502318151,4.650769231,309.17
6548,U.S. Bank NA,3.77699579728702,7856300,9.58,23941921,1.4480593151443637,2011-09-30,319449271000,249899970,32007625000,197036739000,226338015,6548_20110930,3.9872259558660277,-0.1,9.0,0.023333333,3.812621693,4.291538462,311.47
6548,U.S. Bank NA,3.770636353740463,7622342,9.59,24989339,1.5034282259075198,2011-12-31,330470810000,260691941,32741044000,204182862000,236091541,6548_20111231,3.7330958755980213,4.6,8.633333333,0.013333333,3.062066838,4.002307692,312.91
6548,U.S. Bank NA,3.731841062400479,7206370,9.89,26071264,1.570529999114452,2012-03-31,330227426000,263584829,34001503000,204146986000,238678346,6548_20120331,3.5299908860765643,3.4,8.266666667,0.066666667,2.582875281,3.922307692,309.63
6548,U.S. Bank NA,3.676717626223791,6509358,10.25,27561435,1.600542971425844,2012-06-30,342822712000,268884879,35486709000,211830660000,245043009,6548_20120630,3.072906443288238,1.8,8.2,0.086666667,1.653870448,3.794615385,308.21
6548,U.S. Bank NA,3.682200226950192,6807191,10.67,29052716,1.6109046687295698,2012-09-30,342627272000,272302111,37077741000,216024463000,248628028,6548_20120930,3.1511204358369356,0.6,8.033333333,0.103333333,1.949716898,3.553846154,312.31
6548,U.S. Bank NA,3.6882674394509736,6743865,10.56,29459887,1.6029401928187426,2012-12-31,345088616000,279096021,38133382000,219884343000,253686214,6548_20121231,3.067005548457809,0.5,7.8,0.086666667,1.75950498,3.359230769,314.77
6548,U.S. Bank NA,3.571358872250148,6489007,10.71,29903553,1.6207827057602562,2013-03-31,345786969000,279224847,38508988000,218577592000,251849922,6548_20130331,2.9687430173537646,4.0,7.733333333,0.086666667,1.518747241,3.496923077,316.31
6548,U.S. Bank NA,3.54813278741263,6410077,10.71,30493268,1.6769473525946397,2013-06-30,349332927000,284593258,38748298000,226554158000,260085043,6548_20130630,2.829379542881751,1.1,7.533333333,0.05,1.715793527,3.672307692,321.14
6548,U.S. Bank NA,3.532936220629473,6474542,10.5,30259405,1.6529749641999425,2013-09-30,356590456000,288312755,38417816000,229278111000,269648386,6548_20130930,2.823881430181532,3.5,7.233333333,0.033333333,1.094734108,4.44,325.69
6548,U.S. Bank NA,3.5207411811428333,6636379,10.28,30166849,1.63015993992959,2013-12-31,360478278000,293335221,38561877000,232699923000,271150926,6548_20131231,2.8519042526713685,3.5,6.933333333,0.063333333,1.512838367,4.293076923,328.27
6548,U.S. Bank NA,3.394640797819956,6534908,10.9,32421370,1.4064839574004244,2014-03-31,367103430000,297472337,40093416000,234549731000,270081137,6548_20140331,2.786150285544348,-1.4,6.666666667,0.046666667,1.612694914,4.364615385,330.93
6548,U.S. Bank NA,3.348027074563161,5889754,10.65,32437169,1.4646628473985657,2014-06-30,384193608000,304565406,40443727000,241450255000,286193358,6548_20140630,2.4393239924306562,5.3,6.2,0.033333333,2.058981695,4.227692308,337.35
6548,U.S. Bank NA,3.3131890812630136,5739319,10.55,32406788,1.4661336456036629,2014-09-30,387033747000,307174960,40394685000,244220646000,284226575,6548_20140930,2.3500547943026895,5.0,6.066666667,0.026666667,1.684050971,4.135384615,342.2
6548,U.S. Bank NA,3.285862274597794,5632090,10.47,32789067,1.458269228638612,2014-12-31,398978359000,313260943,40540868000,247427720000,294158985,6548_20141231,2.2762566781118947,2.0,5.7,0.023333333,0.653121392,3.963571429,344.98
6548,U.S. Bank NA,3.083479747137436,5370434,10.11,32556683,1.3672878450841948,2015-03-31,405363173000,322160913,40796251000,248152881000,297444787,6548_20150331,2.1641634698571157,3.6,5.533333333,0.026666667,-0.022031284,3.716666667,348.79
6548,U.S. Bank NA,3.057493756848852,5039514,9.97,32661012,1.3363656695783892,2015-06-30,414002247000,327473501,40786686000,252013047000,307828983,6548_20150630,1.9997036105833044,2.5,5.433333333,0.02,0.17957181,3.819230769,354.43
6548,U.S. Bank NA,3.0661572134982684,5084669,10.07,33286645,1.3659161947877565,2015-09-30,410889873000,330618780,41495491000,254216913000,305185303,6548_20150930,2.0001301014932866,1.6,5.1,0.04,0.008842962,3.954615385,359.45
6548,U.S. Bank NA,3.074029503373569,5107711,10.13,34148254,1.3760771805786112,2015-12-31,417458234000,336938311,42188830000,259137459000,310443288,6548_20151231,1.971043098018492,0.7,5.033333333,0.123333333,0.638724752,3.897857143,362.31
6548,U.S. Bank NA,3.07592286265281,5133471,10.33,35213535,1.2568923107868286,2016-03-31,423203763000,340739652,43800079000,263697563000,315187684,6548_20160331,1.9467267507512005,2.3,4.9,0.286666667,0.891616097,3.738461538,365.66
6548,U.S. Bank NA,3.0500782849720443,4735473,10.33,35747672,1.3103875898163262,2016-06-30,433462707000,346141693,44334478000,268104901000,327848275,6548_20160630,1.766276178591752,1.3,4.933333333,0.256666667,1.079286535,3.589230769,372.47
6548,U.S. Bank NA,3.025364027213409,4676251,10.44,36605571,1.3093420554175246,2016-09-30,448401205000,350553608,45162826000,272221647000,345417164,6548_20160930,1.717810119633873,2.9,4.9,0.296666667,1.54864462,3.446153846,379.12
6548,U.S. Bank NA,3.0382453945963213,4758854,10.54,37114229,1.3121323124512236,2016-12-31,441010095000,352023083,45339264000,273415762000,343142193,6548_20161231,1.7405192609195663,2.2,4.766666667,0.43,2.050798912,3.842307692,382.04
6548,U.S. Bank NA,3.040070002631014,4516490,10.71,37379021,1.2326021665812188,2017-03-31,442985106000,349143976,46089475000,271757654000,346548026,6548_20170331,1.6619550299768189,2.0,4.566666667,0.59,2.441196237,4.173076923,384.73
6548,U.S. Bank NA,3.038157714013292,3929986,10.52,37253059,1.2598817121482455,2017-06-30,456910206000,354041642,45934670000,276413785000,357756287,6548_20170630,1.4217764139368085,2.3,4.366666667,0.89,1.64056581,3.98,393.32
6548,U.S. Bank NA,3.081042054899312,3586044,10.41,37254619,1.2494594889772277,2017-09-30,452251826000,358019303,45850772000,277953611000,353914855,6548_20170930,1.2901591697616046,3.2,4.333333333,1.036666667,2.18056523,3.883846154,399.38
6548,U.S. Bank NA,3.104359900541408,3699965,10.42,37700802,1.3423564986814756,2017-12-31,456025829000,361973063,46717988000,279502730000,357200076,6548_20171231,1.3237670344042793,4.6,4.166666667,1.206666667,2.12993072,3.922307692,402.68
6548,U.S. Bank NA,3.1868016423064063,3723962,10.09,36799088,1.4970555980590177,2018-03-31,452255735000,364826330,46356256000,278268217000,355061230,6548_20180331,1.3382635071111986,3.3,4.033333333,1.56,2.330949765,4.282307692,408.32
6548,U.S. Bank NA,3.2069701841972766,3336360,10.2,37499204,1.5229789029532332,2018-06-30,453023045000,367493930,46996544000,279066037000,350952197,6548_20180630,1.1955449813479095,2.1,3.933333333,1.84,2.807550694,4.544615385,415.81
6548,U.S. Bank NA,3.2263694715535167,3150478,10.12,37425924,1.55131454445635,2018-09-30,456011031000,369880755,47078168000,281653128000,342906860,6548_20180930,1.1185666647380532,2.5,3.766666667,2.04,2.332055106,4.566923077,420.9
6548,U.S. Bank NA,3.2398298724457875,3075879,10.25,38351482,1.577434660305352,2018-12-31,459476604000,374298607,47728337000,284800984000,356297122,6548_20181231,1.0800099623251302,0.6,3.833333333,2.316666667,2.002380904,4.784615385,422.31
6548,U.S. Bank NA,3.193531512419125,3122098,10.28,38735762,1.4665250301679833,2019-03-31,467322170000,376625256,48280440000,286352008000,359151957,6548_20190331,1.0903007182684048,2.5,3.866666667,2.386666667,1.883186351,4.373846154,427.06
6548,U.S. Bank NA,3.1978979079005287,3180774,10.38,39595783,1.508909819518921,2019-06-30,473138169000,381490632,49034976000,291749748000,364531324,6548_20190630,1.0902405303877074,3.4,3.633333333,2.3,1.671194894,4.010769231,434.2
6548,U.S. Bank NA,3.175742674661123,3078784,10.5,40195332,1.5433222285370278,2019-09-30,477393605000,382863021,49631152000,295082725000,372420581,6548_20190930,1.043363009474716,4.8,3.6,1.98,1.684497704,3.658461538,439.75
6548,U.S. Bank NA,3.134506139121985,2995749,10.2,39138360,1.475819061787695,2019-12-31,486004220000,383559603,48591876000,297660359000,374303872,6548_20191231,1.0064319649631277,2.8,3.6,1.576666667,2.31952747,3.7,443.65
6548,U.S. Bank NA,2.8543943276713986,3025398,10.51,41836709,0.8818418457131562,2020-03-31,533129091000,397997482,50418022000,316711655000,405823094,6548_20200331,0.9552531308012646,-5.2,3.833333333,1.11,1.494039964,3.521538462,448.8
6548,U.S. Bank NA,2.796524115351956,3292587,10.91,42914555,0.6893201770813898,2020-06-30,536291346000,393472412,51374421000,311129409000,425279286,6548_20200630,1.0582692939837135,-28.0,13.0,0.143333333,0.716656283,3.239230769,453.33
6548,U.S. Bank NA,2.78548037152295,3223170,11.28,44037385,0.8701771037942405,2020-09-30,530496718000,390255409,52308073000,307196612000,426766411,6548_20200930,1.0492205558569117,34.9,8.8,0.113333333,1.391022891,2.952307692,461.34
6548,U.S. Bank NA,2.753432789148069,3533499,11.51,44600073,0.9428356368119204,2020-12-31,544774160000,387387707,52588714000,299153643000,442835836,6548_20201231,1.1811652917093174,4.6,6.766666667,0.093333333,1.320419132,2.760714286,471.44
6548,U.S. Bank NA,2.54926548587464,3278163,11.56,44922256,1.6962348930122522,2021-03-31,542566283000,388762828,50522081000,297075286000,444618948,6548_20210331,1.1034788669697688,5.7,6.233333333,0.05,2.667818782,2.875833333,482.86
6548,U.S. Bank NA,2.566425448087722,3086795,11.56,45456494,1.5811640607167818,2021-06-30,547852681000,393282554,51907363000,296741901000,442902823,6548_20210630,1.0402288957500478,7.0,5.933333333,0.026666667,5.29563262,3.003846154,509.67
6548,U.S. Bank NA,2.566466150660533,2814846,11.59,45977028,1.5517230132721336,2021-09-30,556810647000,396841204,51891142000,298005995000,449625649,6548_20210930,0.9445601924887451,3.3,5.066666667,0.046666667,5.351215591,2.872142857,538.02
6548,U.S. Bank NA,2.5493263271486044,2761241,11.0,45444556,1.4688245192005702,2021-12-31,564154604000,412979450,51465472000,314078590000,465258475,6548_20211231,0.8791560736438608,7.0,4.166666667,0.053333333,7.174340285,3.079230769,556.37
6548,U.S. Bank NA,2.5000478475853245,2497064,10.48,44148043,1.0944843617046502,2022-03-31,577543938000,421119419,45596405000,316591578000,473053504,6548_20220331,0.7887335524762444,-1.0,3.866666667,0.306666667,8.572204966,3.822307692,576.63
6548,U.S. Bank NA,2.5904342420885245,2807016,10.34,45048232,1.1005838744404113,2022-06-30,582252757000,435590948,43046920000,330480516000,477431873,6548_20220630,0.8493741277019793,0.6,3.633333333,1.076666667,8.979361103,5.266153846,613.81
6548,U.S. Bank NA,2.714542787154823,2882447,10.28,46238663,1.1614524965773974,2022-09-30,591210893000,449913378,42071990000,340338440000,484184722,6548_20220930,0.8469354798711541,2.9,3.533333333,2.663333333,8.192106896,5.623076923,623.29
